date,fire_count,frp_sum,pm25,aqi,wind_speed,wind_dir,temp,rain,alignment,transport_index,transport_lag1,stagnation
2018-09-23,2.0,9.58,30.71,69.0,20.633333333333333,106.58604836688346,25.454166666666666,15.6,0.0,0.0,0.0,0.046224961479198766
2018-09-24,9.0,25.55,21.46,63.0,15.566666666666668,146.16526752235052,24.583333333333332,12.8,0.0,0.0,0.0,0.06036217303822936
2018-09-25,25.0,120.78999999999999,21.45,63.0,13.1875,296.72456936828917,25.233333333333334,0.30000000000000004,0.9020416034071566,22.551040085178915,0.0,0.07048458149779736
2018-09-26,40.0,151.0,42.83,99.0,8.475,290.88580915601824,26.066666666666663,0.0,0.8534505547455056,34.13802218982022,22.551040085178915,0.10554089709762533
2018-09-27,43.0,171.79,71.44,151.0,5.5249999999999995,316.30253996029444,26.979166666666668,0.0,0.994532305376154,42.76488913117462,34.13802218982022,0.15325670498084293
2018-09-28,26.0,97.26,83.78,200.0,4.975,264.1095920512642,27.679166666666664,0.6,0.5271450701934317,13.705771825029224,42.76488913117462,0.1673640167364017
2018-09-29,40.0,140.73,92.46,229.0,5.491666666666667,291.677345712593,27.2375,0.0,0.8605688597935307,34.42275439174123,13.705771825029224,0.15404364569961487
2018-09-30,60.0,306.56,69.49,176.0,9.945833333333333,301.26548384476797,26.583333333333332,0.0,0.9333842187224757,56.00305312334854,34.42275439174123,0.09135896459840122
2018-10-01,124.0,451.92,65.78,148.0,8.866666666666665,294.7500277170292,26.6125,0.0,0.8866333467747831,109.94253500007311,56.00305312334854,0.10135135135135137
2018-10-02,98.0,404.67,76.03,186.0,6.904166666666666,284.1265724406228,27.508333333333336,0.0,0.7861777927648926,77.04542369095948,109.94253500007311,0.12651555086979444
2018-10-03,47.0,232.07,63.37,160.0,5.508333333333333,268.7999851316688,26.96666666666667,0.0,0.5948670359441001,27.958750689372703,77.04542369095948,0.1536491677336748
2018-10-04,98.0,452.4,97.4,206.0,5.029166666666666,326.77872608629303,26.375,1.0,0.996942076494231,97.70032349643465,27.958750689372703,0.16586040082930203
2018-10-05,160.0,794.99,121.12,268.0,5.195833333333333,329.53302669030023,26.425,0.0,0.9920353264346464,158.7256522295434,97.70032349643465,0.16139878950907868
2018-10-06,305.0,1427.67,78.87,237.0,8.25,302.6599985365102,25.791666666666668,0.0,0.941841612933126,287.2616919446034,158.7256522295434,0.10810810810810811
2018-10-07,464.0,1828.04,81.14,189.0,7.1125,331.9380520488966,25.379166666666666,0.0,0.9858758017553446,457.4463720144799,287.2616919446034,0.12326656394453003
2018-10-08,147.0,678.63,118.6,253.0,4.316666666666666,103.58962094432599,26.09166666666667,0.0,0.0,0.0,457.4463720144799,0.18808777429467086
2018-10-09,127.0,542.88,103.26,269.0,9.125,123.24053502780328,26.2625,0.0,0.0,0.0,0.0,0.09876543209876543
2018-10-10,120.0,730.01,93.36,263.0,11.879166666666665,103.97665980399518,25.358333333333334,0.2,0.0,0.0,0.0,0.07764477515367196
2018-10-11,277.0,1239.72,70.42,219.0,10.183333333333332,92.002384771849,24.129166666666666,1.3,0.0,0.0,0.0,0.08941877794336812
2018-10-12,442.0,1618.36,67.93,163.0,6.508333333333333,29.872213416185218,23.691666666666666,0.0,0.381467582207419,168.6086713356792,0.0,0.13318534961154274
